"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","GENENAME"
"ENSCAFG00000012614",220.464001612209,-1.46239876309704,0.457380456971619,-3.19733548035653,0.00138703507858956,0.0110495607244945,"KCNK2","potassium two pore domain channel subfamily K member 2"
"ENSCAFG00000006881",275.748488364018,-1.36345061638901,0.426667157241243,-3.19558370793021,0.00139548296454116,0.0110977670446931,"SLC1A2","solute carrier family 1 member 2"
"ENSCAFG00000001945",626.935552281037,1.05614650442894,0.331000830025423,3.19076693658993,0.00141895693939587,0.011239941201974,"CYP51A1","cytochrome P450 family 51 subfamily A member 1"
"ENSCAFG00000013252",58.5380764821801,1.07234617630575,0.336117809921234,3.1903878481091,0.00142081974975009,0.0112495406568811,"NMNAT2","nicotinamide nucleotide adenylyltransferase 2"
"ENSCAFG00000048890",15.5434736738007,4.16724582970573,1.30623650869619,3.19026899184226,0.00142140426398789,0.0112495406568811,NA,NA
"ENSCAFG00000012621",224.776025683277,1.41534357846682,0.443754467252784,3.18947454710484,0.0014253169001729,0.0112756064591871,"LY9","lymphocyte antigen 9"
"ENSCAFG00000005593",17.4300251063398,5.23518448946325,1.64163059722331,3.18901493327315,0.00142758502713089,0.0112886456487541,"NCCRP1","NCCRP1, F-box associated domain containing"
"ENSCAFG00000043571",11.3245593871819,-3.78659072576996,1.18793676910075,-3.1875355862891,0.0014349079969553,0.011331790777343,NA,NA
"ENSCAFG00000031101",465.718176251614,1.14370911780479,0.358944951652848,3.18630785177032,0.00144101172717822,0.0113701319599838,"CD48","CD48 molecule"
"ENSCAFG00000029925",203.996963761831,-1.30639157677582,0.410127903407963,-3.185327225776,0.00144590412950503,0.0114037938945068,"EDA","ectodysplasin A"
"ENSCAFG00000013976",80.792018835726,-1.2360221476991,0.388183432324697,-3.18411875616894,0.001451954315349,0.0114404119264972,"C8H14orf28","chromosome 8 C14orf28 homolog"
"ENSCAFG00000002002",620.856303661881,1.1297457956742,0.354872897546949,3.18352233569693,0.00145494887758726,0.0114552849155822,"SUPT3H","SPT3 homolog, SAGA and STAGA complex component"
"ENSCAFG00000049179",75.1982478867945,-2.62241703658003,0.824197156740871,-3.1817836486477,0.00146371115019098,0.0115130247473186,NA,NA
"ENSCAFG00000018323",2464.55577509813,-1.10745730738758,0.348171152328863,-3.1807842205765,0.00146876984484853,0.0115341818217062,"ABLIM3","actin binding LIM protein family member 3"
"ENSCAFG00000008270",426.430489132184,-1.37284868345922,0.432252257300482,-3.17603589171051,0.00149302477673228,0.0116994295219757,"SORBS1","sorbin and SH3 domain containing 1"
"ENSCAFG00000019186",167.000541165519,1.08535269632299,0.341968564559935,3.17383762369997,0.0015043782513329,0.0117731982531257,"HAUS7","HAUS augmin like complex subunit 7"
"ENSCAFG00000009685",97.9535630918635,-1.48755706311088,0.469050795740168,-3.17141997544956,0.00151695657079848,0.0118665361300735,"SEC31B","SEC31 homolog B, COPII coat complex component"
"ENSCAFG00000020713",43.7832584712984,1.51361111552709,0.477419676708549,3.17039952345974,0.00152229470214184,0.0118912695605645,NA,NA
"ENSCAFG00000010547",223.787142666472,-1.4051012552415,0.443581851284074,-3.16762566181199,0.00153689273618747,0.0119915825272965,"COL17A1","collagen type XVII alpha 1 chain"
"ENSCAFG00000004105",93.400083352264,-1.11858891844195,0.353157969124253,-3.16738971292586,0.0015381403981762,0.0119961776407652,"KBTBD12","kelch repeat and BTB domain containing 12"
"ENSCAFG00000016092",242.773596384701,-1.03115751033603,0.325743391973086,-3.16555158368715,0.00154789213446563,0.0120670649232678,"LOC479761","monocyte to macrophage differentiation factor 2"
"ENSCAFG00000010152",137.202235050241,-1.24926953214961,0.394896243158907,-3.16353866057648,0.00155863648927617,0.0121404316108675,"ANO3","anoctamin 3"
"ENSCAFG00000020401",251.147656565275,1.78632632318486,0.564731711238027,3.16314151948154,0.001560764398823,0.0121518086647993,"LHX8","LIM homeobox 8"
"ENSCAFG00000008746",13.2276392930531,2.47197147460837,0.781769636004939,3.16202032000223,0.00156678630853418,0.0121830680891187,"PLCH1","phospholipase C eta 1"
"ENSCAFG00000029260",22.381070469978,1.57460330099843,0.497963735987838,3.16208427883769,0.00156644221406608,0.0121830680891187,NA,NA
"ENSCAFG00000049775",22.3407067947533,1.48043591748502,0.468404040113005,3.16059596140088,0.00157446732364619,0.0122219200472808,"H2AC12","H2A clustered histone 12"
"ENSCAFG00000000785",27.2340036816863,-1.37029605847601,0.433801880928813,-3.15880617101537,0.00158416812233766,0.012265852753355,"PKDREJ","polycystin family receptor for egg jelly"
"ENSCAFG00000008520",28.6928374189611,1.71546655084334,0.543402013094062,3.15690135389027,0.00159455279666431,0.0123314047157419,"GPR171","G protein-coupled receptor 171"
"ENSCAFG00000011755",68.939225640264,1.9930533431278,0.631470985642881,3.15620731346624,0.00159835211400431,0.0123389530937399,"FCER1A","Fc fragment of IgE receptor Ia"
"ENSCAFG00000030083",311.842392436771,1.03839323287589,0.328999242876192,3.15621769763967,0.00159829520758811,0.0123389530937399,"MYO1G","myosin IG"
"ENSCAFG00000042862",15.0506906618966,-3.02871924602038,0.959548914288647,-3.15639901303593,0.00159730187975146,0.0123389530937399,NA,NA
"ENSCAFG00000032088",40.9497822087376,1.31950178882464,0.418395794781075,3.15371666083561,0.00161205516416132,0.0124289316657671,"LOC483842","centrin-4"
"ENSCAFG00000003684",26.2257825325839,2.80440931771414,0.889557048912249,3.1525907429359,0.00161828514887203,0.0124673238623504,NA,NA
"ENSCAFG00000012800",47.6278070614119,1.80600455385687,0.572999873684557,3.15184110293731,0.00162244537459697,0.0124931723961038,"SCML2","Scm polycomb group protein like 2"
"ENSCAFG00000010286",30.5683061464095,-1.42417404653741,0.451892621785258,-3.15157623267014,0.00162391765877647,0.0124965559590527,"OTUD7A","OTU deubiquitinase 7A"
"ENSCAFG00000036082",64.8363784025908,-2.84451735489084,0.902863541712639,-3.15055069063381,0.00162962974966465,0.0125273057708497,NA,NA
"ENSCAFG00000001557",87.12615243435,-1.02453451067011,0.325525663510493,-3.14732331583769,0.00164772654231164,0.0126528156864804,"CCDC171","coiled-coil domain containing 171"
"ENSCAFG00000044486",12.0464291567434,2.95486985067917,0.938905120797279,3.14714424836667,0.00164873601801208,0.0126528156864804,NA,NA
"ENSCAFG00000017319",41799.1526240161,-2.00114066061031,0.636007900634238,-3.14640849369125,0.00165288974011787,0.0126793492237938,"ACP5","acid phosphatase 5, tartrate resistant"
"ENSCAFG00000017037",11.8653741173905,2.49484879591551,0.793593367504447,3.14373695405352,0.00166805307448093,0.0127580489455574,"MUC1","mucin 1, cell surface associated"
"ENSCAFG00000000131",76.3045729983501,1.07175804354491,0.341094255898652,3.14211695157763,0.00167731023775055,0.0128180850774969,"GLS2","glutaminase 2"
"ENSCAFG00000023556",1478.21138887789,1.4602638471723,0.464892821043783,3.14107635367157,0.00168328142048203,0.0128583212870798,"OAS1","2'-5'-oligoadenylate synthetase 1"
"ENSCAFG00000013466",1609.26746799744,-1.33008609029291,0.423925480453026,-3.13754693129443,0.00170367997320183,0.0129923433802255,"LRRC15","leucine rich repeat containing 15"
"ENSCAFG00000043945",491.211621726663,2.17732330455138,0.694496235296266,3.13511174559868,0.00171788659620958,0.0130787762556742,NA,NA
"ENSCAFG00000005213",54.6135330025878,-2.02352165367942,0.645708662650378,-3.13379976253326,0.00172558565360465,0.0131163247672994,"IL15RA","interleukin 15 receptor subunit alpha"
"ENSCAFG00000001502",1350.80620730269,-1.03304672617569,0.329823222871485,-3.13212246603452,0.00173547467862269,0.0131628028322664,"CARD10","caspase recruitment domain family member 10"
"ENSCAFG00000002814",116.922904873666,-1.71553064826683,0.547740186907306,-3.1320153044698,0.00173610825073564,0.0131628028322664,"KCNQ4","potassium voltage-gated channel subfamily Q member 4"
"ENSCAFG00000005216",103.243577113557,1.03264132113307,0.329693046704181,3.13212951093753,0.00173543303443944,0.0131628028322664,"ULK4","unc-51 like kinase 4"
"ENSCAFG00000018642",280.852256482107,-1.00933444785282,0.322206595745213,-3.13256916891595,0.00173283592355859,0.0131628028322664,"NOS2","nitric oxide synthase 2"
"ENSCAFG00000049711",342.462958456373,-1.98125824678962,0.632601949818612,-3.13191928567041,0.00173667612405257,0.0131628028322664,"PLN","phospholamban"
"ENSCAFG00000005421",21.7071171686593,-1.90468292230646,0.608295281347014,-3.13118148490108,0.00174104531898964,0.013188925251298,"RNASE10","ribonuclease A family member 10 (inactive)"
"ENSCAFG00000015313",130.356716168008,1.35072226013737,0.431426473760334,3.13082840829033,0.00174313978318423,0.0131993008696749,"LOC608641","uncharacterized LOC608641"
"ENSCAFG00000001559",141.592250120715,1.17490111720469,0.375354021154026,3.13011464108592,0.00174738095547896,0.0132149313040811,NA,NA
"ENSCAFG00000003133",234.984378649607,-1.67104308463257,0.534007734038472,-3.12924884438506,0.00175253821398561,0.0132374423122737,"PDE1C","phosphodiesterase 1C"
"ENSCAFG00000023107",2409.79403606219,1.34057046945921,0.429156242189343,3.12373522197948,0.00178571069527888,0.013454521088839,"OAS2","2'-5'-oligoadenylate synthetase 2"
"ENSCAFG00000011971",31.0289790313035,-2.10700800140737,0.674632266401645,-3.12319482233741,0.00178899285226944,0.013457108628507,"IRF6","interferon regulatory factor 6"
"ENSCAFG00000001590",28.1312177940906,-3.254661440484,1.04226008915963,-3.12269602792544,0.00179202723701648,0.0134686785032221,"SAXO1","stabilizer of axonemal microtubules 1"
"ENSCAFG00000010971",1961.88552780803,-1.32233470204126,0.423910797256471,-3.11937018495245,0.00181238103030286,0.0136160358675105,"SATB2","SATB homeobox 2"
"ENSCAFG00000001178",1728.06686634172,-1.56807425387102,0.502924888215225,-3.11790943461913,0.00182138763173741,0.0136667862223197,"COL22A1","collagen type XXII alpha 1 chain"
"ENSCAFG00000012715",170.212333221111,1.05684661786336,0.339235182638253,3.11538033774741,0.00183707868739422,0.0137618428532028,"LMLN","leishmanolysin like peptidase"
"ENSCAFG00000048053",73.4507849811699,-1.35606531326015,0.435593595279181,-3.11314337023487,0.00185106072464128,0.0138328316398585,"LOC484969","zinc finger protein 177"
"ENSCAFG00000010154",195.318439842291,-2.48884651171201,0.799810533159277,-3.11179511712729,0.00185953505764072,0.0138786856289734,"MYH15","myosin heavy chain 15"
"ENSCAFG00000003550",2192.16178097238,1.41274203734449,0.454027636336985,3.1115771910764,0.00186090815508058,0.0138832439214143,"INHBA","inhibin subunit beta A"
"ENSCAFG00000011913",266.042178162124,-2.11530149795034,0.680908975688955,-3.1065848350876,0.00189261994373648,0.0140797684085546,"LAMB3","laminin subunit beta 3"
"ENSCAFG00000008707",45.1345450478488,-2.0414337303578,0.657435609603368,-3.10514626913713,0.00190184950032998,0.0141365637757181,"CKMT2","creatine kinase, mitochondrial 2"
"ENSCAFG00000000451",33.7468305161588,-2.49865836844711,0.80477918151135,-3.10477510583053,0.00190423751038656,0.0141485390867604,"LGR5","leucine rich repeat containing G protein-coupled receptor 5"
"ENSCAFG00000010570",127.43520090622,1.03369154251806,0.333129455026586,3.10297251390023,0.00191587433228145,0.0142233948084702,"LOC607201","receptor-type tyrosine-protein phosphatase V-like"
"ENSCAFG00000038655",16.5604627679858,4.80764640548692,1.54936731707573,3.10297393813679,0.0019158651122502,0.0142233948084702,NA,NA
"ENSCAFG00000049003",81.3543432289108,1.25266306150166,0.403757318970441,3.10251480938074,0.00191883946985249,0.0142389451062538,NA,NA
"ENSCAFG00000008638",325.977237488742,-1.30712467270373,0.421618710609923,-3.10025300066216,0.0019335540597476,0.0143196230101926,"ARHGEF26","Rho guanine nucleotide exchange factor 26"
"ENSCAFG00000009228",42.1175492798622,1.74598450672276,0.563387158788274,3.09908466937372,0.00194119535751866,0.0143703693722652,NA,NA
"ENSCAFG00000007348",802.690434173344,-1.27039828819927,0.410066239213382,-3.0980318951305,0.00194810460981255,0.0144098022133617,"F11","coagulation factor XI"
"ENSCAFG00000011782",121.068152203115,-3.24138871323022,1.04686455134026,-3.09628280858339,0.00195963362444129,0.014477439324422,"GFRA1","GDNF family receptor alpha 1"
"ENSCAFG00000016956",691.014555658605,-1.2916691453599,0.417660211546472,-3.09263154509556,0.00198390285580734,0.0146034175048939,"KCNMB1","potassium calcium-activated channel subfamily M regulatory beta subunit 1"
"ENSCAFG00000020187",43.2498640357436,-2.58071237422868,0.835273069648359,-3.08966309103576,0.00200383657032638,0.0147139277518385,"HFM1","helicase for meiosis 1"
"ENSCAFG00000042086",20.0916375230155,-2.04091257517821,0.661301252249949,-3.08620703232361,0.00202727613847626,0.0148446826529116,NA,NA
"ENSCAFG00000014146",144.780658522324,-2.41110429169826,0.781492391103599,-3.08525625987653,0.00203376841880171,0.014880255795419,"ZNF385B","zinc finger protein 385B"
"ENSCAFG00000031031",60.4466750885158,-1.54424793141742,0.50082020394417,-3.08343776719832,0.00204623903045602,0.0149453282060403,"DUSP15","dual specificity phosphatase 15"
"ENSCAFG00000006560",608.368282074671,1.01480930109695,0.329169056586181,3.08294258160702,0.00204964697907653,0.0149603691927706,"NCAPH","non-SMC condensin I complex subunit H"
"ENSCAFG00000005748",40.6590784643401,-1.60896015259462,0.522191352899501,-3.0811696587099,0.00206189126795715,0.0150376859754777,"IDO2","indoleamine 2,3-dioxygenase 2"
"ENSCAFG00000017172",22.5161967567792,1.40752447451121,0.456857766512926,3.0808811356201,0.00206389022395767,0.0150462389385481,"CHRNB2","cholinergic receptor nicotinic beta 2 subunit"
"ENSCAFG00000005795",51.7494268276291,-3.40966151977116,1.10694593227652,-3.08024215126654,0.0020683235882977,0.0150554041573103,"ZNF385D","zinc finger protein 385D"
"ENSCAFG00000011682",16.8197746020717,4.49581213549355,1.4605729885143,3.07811534983042,0.00208314264272189,0.0151200122226418,"XIRP2","xin actin binding repeat containing 2"
"ENSCAFG00000002080",48.8823623655855,1.92417241303251,0.625946267252478,3.07402170713224,0.00211194065158326,0.0153107289832734,"ST6GAL2","ST6 beta-galactoside alpha-2,6-sialyltransferase 2"
"ENSCAFG00000049029",43.3686659953063,1.4885033013014,0.484522462904516,3.07210380377089,0.00212555794365639,0.0153849506009247,"H2BC25","H2B clustered histone 25"
"ENSCAFG00000019022",43.7172750676057,-1.73406204843587,0.564594323067848,-3.07134162988651,0.00213099176890376,0.0154120298266507,"ACOT11","acyl-CoA thioesterase 11"
"ENSCAFG00000005403",10.0063957509064,-4.07405922204644,1.32704947105927,-3.07001307102325,0.00214049402870608,0.0154562001414617,"LRP1B","LDL receptor related protein 1B"
"ENSCAFG00000008373",11.379179118287,-2.90306996088049,0.946144777825437,-3.0683147325008,0.00215269763912226,0.0155197057426981,"IL7","interleukin 7"
"ENSCAFG00000025325",14.8220613687041,2.61836041943682,0.853575295089973,3.06752132412739,0.00215842060061923,0.0155425059540833,"NEUROG2","neurogenin 2"
"ENSCAFG00000038781",113.534183690041,-1.78244956140786,0.581061172018303,-3.06757643987218,0.00215802259294766,0.0155425059540833,NA,NA
"ENSCAFG00000017913",1226.11729228149,-1.13973297896263,0.371636009224298,-3.06679910093091,0.00216364221787456,0.015561646299255,"PMP22","peripheral myelin protein 22"
"ENSCAFG00000029984",42.5098890969082,-1.27955747885983,0.417293240559184,-3.0663268763836,0.00216706262317178,0.0155800937349314,"ZFP92","ZFP92 zinc finger protein"
"ENSCAFG00000023831",66.8748056923403,1.88898324859171,0.616506952586375,3.06400964444445,0.00218391869463213,0.0156827063674865,NA,NA
"ENSCAFG00000023039",170.622756974568,-1.02995049746251,0.336204953521707,-3.06346020983301,0.00218793299336867,0.0156991519866969,NA,NA
"ENSCAFG00000029509",17.9585724482077,2.94628154592762,0.962176669441099,3.06210038083654,0.00219789732577175,0.0157582315746573,"MCEMP1","mast cell expressed membrane protein 1"
"ENSCAFG00000001015",39.8454561758087,-1.79796196634558,0.587350972539221,-3.0611372933847,0.00220497962240721,0.0158027878408727,"ANXA13","annexin A13"
"ENSCAFG00000025454",145.485899461442,1.16876316538678,0.381859529454283,3.060714936346,0.00220809211969012,0.0158188692335471,"LOC607536","signal-regulatory protein beta-1-like"
"ENSCAFG00000020411",26.3283961173708,-2.95383481355826,0.965138598985203,-3.06052914748625,0.00220946253780136,0.0158205525203376,"NEGR1","neuronal growth regulator 1"
"ENSCAFG00000028496",13.7367581274495,4.33265758261578,1.41569410709685,3.06044756483498,0.0022100645550348,0.0158205525203376,"HOXC5","homeobox C5"
"ENSCAFG00000010540",43.2874558240633,-2.5791043571491,0.843110844908431,-3.05903354549925,0.00222052284259845,0.0158643406157561,"MTTP","microsomal triglyceride transfer protein"
"ENSCAFG00000030713",149.046409281608,1.20935914377775,0.395377906666048,3.0587423409048,0.00222268225693876,0.0158672154375193,"BTBD19","BTB domain containing 19"
"ENSCAFG00000013899",49.4356140130805,-1.88392629019727,0.616002157681741,-3.05831118723224,0.00222588299140514,0.0158838382274604,"GGT1","gamma-glutamyltransferase 1"
"ENSCAFG00000003749",12.9604425312822,3.48231568750635,1.1394329769986,3.05618299435143,0.00224174392090892,0.0159782381775625,"SLC7A11","solute carrier family 7 member 11"
"ENSCAFG00000019681",254.613235136998,-1.34813918156994,0.441393899382456,-3.05427687934993,0.00225603759895055,0.016054982694212,"SLC45A1","solute carrier family 45 member 1"
"ENSCAFG00000032135",12.6187011596994,-1.66851954429213,0.546750123201513,-3.05170401155478,0.00227546359247672,0.0161616487841629,"CLDN24","claudin 24"
"ENSCAFG00000011041",60.5215985828219,2.27997868572997,0.747909804626905,3.04846743768434,0.00230011838759149,0.0163113146247775,"CSF2RA","colony stimulating factor 2 receptor subunit alpha"
"ENSCAFG00000017706",39.3928626403574,-3.37270996020449,1.10721779694812,-3.04611248979274,0.00231821086754886,0.0164076712432694,"OTOA","otoancorin"
"ENSCAFG00000042006",34.6119983702377,-9.21802681408609,3.02613644961997,-3.04613720086671,0.00231802034374876,0.0164076712432694,NA,NA
"ENSCAFG00000015778",14.4251167392684,3.84412520323324,1.26297293647095,3.04371146223817,0.00233679147145382,0.0165135077557802,"HSH2D","hematopoietic SH2 domain containing"
"ENSCAFG00000031682",15.5397361008717,4.00170346454389,1.3156349683592,3.04165179611685,0.00235283897877416,0.0166137933214653,"LOC474938","glutathione S-transferase A2"
"ENSCAFG00000045381",22.1815762894741,-5.36038158241735,1.7623911184558,-3.04153914887751,0.00235371955243426,0.0166137933214653,NA,NA
"ENSCAFG00000044137",57.4693967333745,1.20668184593193,0.397084745039817,3.03885218710916,0.00237481342623804,0.0167318994565402,NA,NA
"ENSCAFG00000010435",1096.14737365903,-1.98326909508838,0.652747801598541,-3.03833898824549,0.00237886190251948,0.0167458268677164,"OCSTAMP","osteoclast stimulatory transmembrane protein"
"ENSCAFG00000000519",18.6460431151427,-2.07993691483011,0.684649881613058,-3.03795702108311,0.00238187923057762,0.0167605883570514,"LOC474655","zinc finger protein 474"
"ENSCAFG00000001949",20.6954296562385,-2.66185942709336,0.877026330181994,-3.03509636539759,0.00240458843694581,0.0169138509174277,NA,NA
"ENSCAFG00000013260",63.3359648107161,-1.07636545618558,0.354886782206829,-3.03298265856031,0.00242149515016149,0.0170130587112619,"KLHL34","kelch like family member 34"
"ENSCAFG00000009317",665.437604947306,1.09551186604088,0.36124683018748,3.03258540835454,0.00242468471829999,0.0170288983436024,"TMEM45A","transmembrane protein 45A"
"ENSCAFG00000002904",18.337045057487,4.01649825942638,1.32501605374818,3.03128271394492,0.00243517120211667,0.0170785440809874,"AMBN","ameloblastin"
"ENSCAFG00000030221",36.1593272870067,-1.17976816849144,0.389224777627366,-3.03107159745345,0.00243687455954518,0.0170785440809874,"ZFP28","ZFP28 zinc finger protein"
"ENSCAFG00000030875",2394.91879193822,1.13983969385665,0.37621908240225,3.02972323088584,0.0024477793721187,0.0171381677662294,"PHGDH","phosphoglycerate dehydrogenase"
"ENSCAFG00000004459",681.134770319387,-1.04013686312213,0.343460622536477,-3.02840207835373,0.00245850738904896,0.0171935015598965,NA,NA
"ENSCAFG00000009259",298.492346636002,-1.57489777876435,0.520153575709855,-3.02775536362521,0.002463774508938,0.017223722680334,"SFRP5","secreted frizzled related protein 5"
"ENSCAFG00000005854",707.034803191507,-4.15309639991226,1.37377570757967,-3.02312551968852,0.00250178451475069,0.0174425718982101,"PPFIA2","PTPRF interacting protein alpha 2"
"ENSCAFG00000016858",89.3336732049708,1.02726093134993,0.339981192921872,3.02152281578116,0.00251506685370354,0.0174949894854069,"DNAL1","dynein axonemal light chain 1"
"ENSCAFG00000022716",58.2296443978981,-1.61973948282035,0.536142795128593,-3.02109717324815,0.00251860517192957,0.0175062285442784,NA,NA
"ENSCAFG00000003067",259.221680509964,-1.27805705147367,0.423529537135154,-3.01763381160786,0.00254756540698926,0.0176636591148331,NA,NA
"ENSCAFG00000031754",15.9307609374073,1.54246272712785,0.511190553181776,3.01739286363408,0.00254959147369339,0.0176676599419445,"H2AC5","H2A clustered histone 5"
"ENSCAFG00000019278",24.9382991409385,1.95364180060485,0.647680880278725,3.01636478718365,0.00255825286087098,0.0177209368008069,"S1PR4","sphingosine-1-phosphate receptor 4"
"ENSCAFG00000010813",247.620956568589,-1.01765866763088,0.337450511296665,-3.01572714683553,0.00256363839532142,0.0177514900445621,"BDH2","3-hydroxybutyrate dehydrogenase 2"
"ENSCAFG00000000957",214.017559178805,-1.55899644182174,0.517280270754037,-3.01383317703032,0.00257969612727506,0.0178355528374359,"SNTB1","syntrophin beta 1"
"ENSCAFG00000020108",76.6586501125103,-1.84751795894422,0.613006318149989,-3.01386446475773,0.00257943011365937,0.0178355528374359,"SLC44A3","solute carrier family 44 member 3"
"ENSCAFG00000038716",20.4683704870871,-1.90875451056792,0.633481730972137,-3.01311690179093,0.00258579288688886,0.017864140464011,NA,NA
"ENSCAFG00000018540",748.161319371668,1.11267694661165,0.369355588617706,3.01248168675554,0.0025912107017355,0.0178947812246133,"MYO1F","myosin IF"
"ENSCAFG00000005835",15.1841351420219,2.84140551150721,0.94350605806925,3.01153923412187,0.00259926810316471,0.0179292472674838,NA,NA
"ENSCAFG00000044451",26.6024468970008,-5.31411656508989,1.76553011191319,-3.00992689347639,0.00261310577822967,0.0180050205551799,NA,NA
"ENSCAFG00000048660",46.6021865837405,-1.2380440663467,0.411675210405384,-3.00733207891624,0.00263551685972742,0.0181251501255649,NA,NA
"ENSCAFG00000007826",21.967477011405,-2.34481160042046,0.779735265033529,-3.00718936999679,0.00263675450072841,0.0181268162373594,"HCAR1","hydroxycarboxylic acid receptor 1"
"ENSCAFG00000008211",33.1603640860125,-3.87086164412255,1.28854807293528,-3.00404907308179,0.00266412350464892,0.0182942508081303,"CACNA2D3","calcium voltage-gated channel auxiliary subunit alpha2delta 3"
"ENSCAFG00000029322",377.296228528645,-1.082250937853,0.360399420819167,-3.00292085762264,0.00267401960254874,0.0183552849536431,"SCN2B","sodium voltage-gated channel beta subunit 2"
"ENSCAFG00000004054",14.5365968385275,-2.41869118799339,0.806091926629554,-3.00051533589533,0.0026952318114169,0.0184724766889937,"HS3ST5","heparan sulfate-glucosamine 3-sulfotransferase 5"
"ENSCAFG00000016515",2786.90609694429,-1.15519729019851,0.38501314264873,-3.00041001782753,0.00269616402390563,0.0184724766889937,"PEAR1","platelet endothelial aggregation receptor 1"
"ENSCAFG00000010932",24.0543536538363,1.66830430291484,0.556383153343907,2.99848098003723,0.00271329091556714,0.0185688616547889,NA,NA
"ENSCAFG00000049609",186.638007007871,-8.94385064457496,2.98305923064188,-2.99821423346343,0.00271566702279829,0.0185747357659124,NA,NA
"ENSCAFG00000039630",13.6995245498256,1.90753178412085,0.63665985013604,2.99615529974641,0.00273407152481554,0.0186387309882786,NA,NA
"ENSCAFG00000012245",55.3697533208007,-1.48157684811096,0.494770120224368,-2.99447518665657,0.00274917416035173,0.0187019838005848,"EDN3","endothelin 3"
"ENSCAFG00000044319",15.5759451550558,2.21866726244635,0.740971717769833,2.99426713495094,0.00275104964287302,0.0187077539381481,NA,NA
"ENSCAFG00000018737",1141.31267838555,-1.31852432010083,0.440436461733353,-2.99367657916362,0.0027563795783291,0.0187160434380877,"APCDD1","APC down-regulated 1"
"ENSCAFG00000015412",150.573487460802,-1.82716344169347,0.610692338697896,-2.9919540919562,0.00277197944536293,0.0188079425035411,"NKX3-2","NK3 homeobox 2"
"ENSCAFG00000042378",29.570969918316,-3.31355274540802,1.10925894078534,-2.98717695533027,0.0028156669356908,0.0190617511397268,NA,NA
"ENSCAFG00000014333",176.911280694131,1.25636464470206,0.420668275354398,2.98659233012906,0.00282105636654216,0.0190911399075062,"S100P","S100 calcium binding protein P"
"ENSCAFG00000017950",44.9868358595863,3.04520829508396,1.01978627145605,2.98612403433908,0.00282538019509798,0.0191062007920272,"LMAN1L","lectin, mannose binding 1 like"
"ENSCAFG00000049626",248.257310648877,-1.04187547465886,0.348939191815682,-2.98583678502127,0.00282803539438494,0.0191170573745895,NA,NA
"ENSCAFG00000046247",195.038959284137,-1.12193910381138,0.37580621139565,-2.9854192660754,0.0028318988084832,0.0191289722556705,"LOC102152916","zinc finger protein 671"
"ENSCAFG00000030293",12.9539546970243,-1.79867092528471,0.602629562947468,-2.98470409663839,0.00283852766079994,0.0191524369139784,"LOC608550","ferritin heavy chain-like"
"ENSCAFG00000013600",8401.25094281308,-1.29239747596563,0.433302905403073,-2.98266515144504,0.00285750434236474,0.0192519465700349,"PTH1R","parathyroid hormone 1 receptor"
"ENSCAFG00000029458",10.5376318026395,-2.27288918875415,0.762110117382426,-2.98236322666953,0.00286032421334438,0.0192638181395024,"SNAI3","snail family transcriptional repressor 3"
"ENSCAFG00000008692",16.87330596227,4.68424056456652,1.5709575892728,2.98177404441253,0.002865834285169,0.0192866622938702,"CXCL13","C-X-C motif chemokine ligand 13"
"ENSCAFG00000005096",3666.58550089666,-1.69930387870898,0.570329149486874,-2.97951433876008,0.00288705717414429,0.0193722174643853,"ITIH5","inter-alpha-trypsin inhibitor heavy chain 5"
"ENSCAFG00000018752",62.0972996701767,1.90912934924304,0.640799600142791,2.97929235414259,0.00288914974754758,0.019379118251414,"IL7R","interleukin 7 receptor"
"ENSCAFG00000008744",641.191816585404,-1.62126893290562,0.544297250137588,-2.97864619469563,0.00289524875539884,0.0194128774243624,"RASGRF2","Ras protein specific guanine nucleotide releasing factor 2"
"ENSCAFG00000005843",11483.0023992313,-1.11765896570087,0.375284551745182,-2.97816406378422,0.0028998071743595,0.0194362857755837,"LTBP1","latent transforming growth factor beta binding protein 1"
"ENSCAFG00000001081",31.1429984746586,1.92235047293155,0.645770528975619,2.97683215116826,0.00291243411887146,0.0195065604041075,"TIFAB","TIFA inhibitor"
"ENSCAFG00000000611",619.593777725839,-1.44070339586345,0.484242562501262,-2.97516886665595,0.00292827302912349,0.0195766446891953,"MEGF10","multiple EGF like domains 10"
"ENSCAFG00000000789",78.8422429939347,1.95561827567949,0.657828668543393,2.97283832279573,0.00295059828677621,0.0196753370195831,"WNT7B","Wnt family member 7B"
"ENSCAFG00000004011",495.16229122955,1.04978587562176,0.353237870126255,2.97189504411444,0.00295967841989021,0.01969981860549,"TBXAS1","thromboxane A synthase 1"
"ENSCAFG00000042194",267.769052731615,-1.54646562011007,0.520431241051263,-2.97150804587794,0.00296341108989334,0.0197102554266061,NA,NA
"ENSCAFG00000002745",740.307833156629,-1.01983929469485,0.343517537485059,-2.96881289427387,0.00298952567935354,0.0198477040272356,"ZNF331","zinc finger protein 331"
"ENSCAFG00000008537",555.834388265234,1.89179282609708,0.637284535271347,2.96852147101228,0.00299236195832547,0.019852059607674,"IGSF10","immunoglobulin superfamily member 10"
"ENSCAFG00000030746",134.086266793435,5.36387960602087,1.80979515984158,2.96380481340794,0.00303860956318438,0.020122225001873,NA,NA
